TICKER;Date;Open;High;Low;Close;Adj Close;Volume;H-L;C-O;7 DAYS MA;14 DAYS MA;21 DAYS MA;7 DAYS STD DEV;NEXT DAY CLOSE
TLKM.JK;08/07/19;4230;4290;4210;4270;3731.591797;57903400;80;40;4210;4115.384615;4064;68.7992248;4350
TLKM.JK;09/07/19;4300;4370;4270;4350;3801.504395;124822400;100;50;4235.714286;4137.692308;4082.5;46.49628761;4290
TLKM.JK;10/07/19;4310;4320;4260;4290;3749.070068;62529900;60;-20;4265.714286;4152.857143;4098;41.97504928;4270
TLKM.JK;11/07/19;4250;4280;4240;4270;3731.591797;25645900;40;20;4275.714286;4170.714286;4111.5;37.35288604;4180
TLKM.JK;12/07/19;4240;4250;4170;4180;3652.939941;57088600;80;-60;4278.571429;4187.142857;4128;35.79039509;4280
TLKM.JK;15/07/19;4250;4290;4230;4280;3740.330811;66960500;60;30;4270;4201.428571;4137.5;50.66228051;4240
TLKM.JK;16/07/19;4240;4280;4210;4240;3705.374512;45461500;70;0;4274.285714;4220.714286;4152;49.95235826;4230
TLKM.JK;17/07/19;4250;4260;4220;4230;3696.635498;32069800;40;-20;4268.571429;4239.285714;4169;51.45501965;4240
TLKM.JK;18/07/19;4220;4250;4210;4240;3705.374512;45408100;40;20;4262.857143;4249.285714;4181.5;53.45224838;4270
TLKM.JK;19/07/19;4260;4280;4250;4270;3731.591797;60692800;30;10;4247.142857;4256.428571;4184.285714;37.28908943;4260
TLKM.JK;22/07/19;4250;4270;4230;4260;3722.852783;37513700;40;10;4244.285714;4260;4195.238095;34.08672413;4250
TLKM.JK;23/07/19;4260;4270;4200;4250;3714.11377;62628100;70;-10;4242.857143;4260.714286;4205.714286;33.02235895;4190
TLKM.JK;24/07/19;4230;4240;4160;4190;3661.679199;73904300;80;-40;4252.857143;4261.428571;4218.571429;17.99470822;4210
TLKM.JK;25/07/19;4160;4240;4160;4210;3679.157227;49276300;80;50;4240;4257.142857;4227.142857;25.81988897;4160
TLKM.JK;26/07/19;4160;4210;4110;4160;3635.46167;70952400;100;0;4235.714286;4252.142857;4238.095238;28.19996623;4200
TLKM.JK;29/07/19;4150;4240;4140;4200;3670.418213;54336900;100;50;4225.714286;4244.285714;4241.428571;40.35556255;4270
TLKM.JK;30/07/19;4280;4300;4260;4270;3731.591797;88417200;40;-10;4220;4233.571429;4244.285714;40.82482905;4300
TLKM.JK;31/07/19;4240;4300;4210;4300;3757.809326;175741000;90;60;4220;4232.142857;4246.666667;40.82482905;4280
TLKM.JK;01/08/19;4300;4300;4260;4280;3740.330811;94856600;40;-20;4225.714286;4234.285714;4249.047619;49.28053803;4280
TLKM.JK;02/08/19;4280;4300;4250;4280;3740.330811;82253800;50;0;4230;4241.428571;4250.952381;52.91502622;4080
TLKM.JK;05/08/19;4200;4220;4060;4080;3565.549072;112253200;160;-120;4242.857143;4241.428571;4252.380952;52.50850271;4130
TLKM.JK;06/08/19;4060;4190;4050;4130;3609.244385;108890100;140;70;4224.285714;4230;4242.857143;81.21107126;4210
TLKM.JK;07/08/19;4230;4270;4170;4210;3679.157227;104785500;100;-20;4220;4222.857143;4236.190476;85.82928793;4260
TLKM.JK;08/08/19;4270;4290;4240;4260;3722.852783;95204000;50;-10;4221.428571;4220.714286;4229.52381;85.52359741;4260
TLKM.JK;09/08/19;4300;4300;4240;4260;3722.852783;89600500;60;-40;4220;4220;4228.095238;84.65616733;4260
TLKM.JK;12/08/19;4300;4320;4230;4260;3722.852783;41817800;90;-40;4214.285714;4220;4227.619048;79.55231881;4250
TLKM.JK;13/08/19;4290;4290;4230;4250;3714.11377;98757900;60;-40;4211.428571;4220.714286;4231.428571;77.12080814;4290
TLKM.JK;14/08/19;4300;4300;4270;4290;3749.070068;84928200;30;-10;4207.142857;4225;4230;73.41986237;4290
TLKM.JK;15/08/19;4200;4290;4200;4290;3749.070068;97255500;90;90;4237.142857;4230.714286;4232.380952;52.82495803;4280
TLKM.JK;16/08/19;4300;4310;4220;4280;3740.330811;51853900;90;-20;4260;4240;4235.238095;27.08012802;4340
TLKM.JK;19/08/19;4340;4340;4290;4340;3792.765381;86011300;50;0;4270;4245.714286;4237.142857;16.32993162;4470
TLKM.JK;20/08/19;4350;4470;4340;4470;3906.373535;143171600;130;120;4281.428571;4250.714286;4240.47619;30.23715784;4410
TLKM.JK;21/08/19;4460;4500;4390;4410;3853.939209;99649300;110;-50;4311.428571;4262.857143;4250.47619;75.5928946;4450
TLKM.JK;22/08/19;4380;4450;4320;4450;3888.895508;110968600;130;70;4332.857143;4272.142857;4258.095238;79.73169293;4380
TLKM.JK;23/08/19;4390;4450;4340;4380;3827.72168;83823900;110;-10;4361.428571;4284.285714;4270.47619;80.91735937;4330
TLKM.JK;26/08/19;4280;4360;4280;4330;3784.026611;77603200;80;50;4374.285714;4305.714286;4278.571429;74.57817886;4380
TLKM.JK;27/08/19;4390;4410;4320;4380;3827.72168;168209400;90;-10;4380;4320;4286.666667;68.31300511;4370
TLKM.JK;28/08/19;4430;4430;4350;4370;3818.982666;68091100;80;-60;4394.285714;4332.142857;4295.238095;52.55382728;4380
TLKM.JK;29/08/19;4370;4440;4370;4380;3827.72168;65718900;70;10;4398.571429;4340;4300;48.4522347;4450
TLKM.JK;30/08/19;4430;4450;4420;4450;3888.895508;95138200;30;20;4385.714286;4348.571429;4303.809524;36.90399385;4410
TLKM.JK;02/09/19;4440;4450;4400;4410;3853.939209;27531000;50;-30;4391.428571;4362.142857;4311.904762;43.75255095;4350
TLKM.JK;03/09/19;4440;4440;4330;4350;3801.504395;66884700;110;-90;4385.714286;4373.571429;4318.095238;36.90399385;4290
TLKM.JK;04/09/19;4310;4350;4280;4290;3749.070068;78905600;70;-20;4381.428571;4377.857143;4330.952381;39.33978962;4320
TLKM.JK;05/09/19;4290;4360;4290;4320;3775.287354;97098300;70;30;4375.714286;4377.857143;4338.571429;49.61758521;4210
TLKM.JK;06/09/19;4360;4360;4210;4210;3679.157227;117223300;150;-150;4367.142857;4380.714286;4343.809524;53.763149;4270
TLKM.JK;09/09/19;4280;4300;4240;4270;3731.591797;47057300;60;-10;4344.285714;4371.428571;4341.428571;79.97023256;4270
TLKM.JK;10/09/19;4300;4300;4250;4270;3731.591797;80403000;50;-30;4328.571429;4357.142857;4341.904762;82.54868693;4250
TLKM.JK;11/09/19;4300;4300;4210;4250;3714.11377;90211600;90;-50;4302.857143;4347.142857;4342.380952;64.47590912;4170
TLKM.JK;12/09/19;4220;4230;4160;4170;3644.200684;70382200;70;-50;4280;4332.857143;4342.380952;45.82575695;4160
TLKM.JK;13/09/19;4230;4230;4160;4160;3635.46167;64074800;70;-70;4254.285714;4317.857143;4336.666667;50.28490259;4220
TLKM.JK;16/09/19;4160;4260;4160;4220;3687.89624;85284700;100;60;4235.714286;4305.714286;4330.47619;58.26867164;4270
TLKM.JK;17/09/19;4240;4280;4220;4270;3731.591797;86432000;60;30;4221.428571;4294.285714;4327.619048;44.88079449;4250
TLKM.JK;18/09/19;4250;4280;4230;4250;3714.11377;72359600;50;0;4230;4287.142857;4324.285714;47.95831523;4210
TLKM.JK;19/09/19;4260;4260;4190;4210;3679.157227;58720600;70;-50;4227.142857;4277.857143;4313.809524;45.72172559;4290
TLKM.JK;20/09/19;4250;4300;4230;4290;3749.070068;132359100;70;40;4218.571429;4260.714286;4304.285714;41.80453382;4250
TLKM.JK;23/09/19;4290;4300;4230;4250;3714.11377;70483600;70;-40;4224.285714;4252.142857;4296.666667;48.94116974;4210
TLKM.JK;24/09/19;4210;4240;4150;4210;3679.157227;88979100;90;0;4235.714286;4245;4290.47619;43.14979446;4220
TLKM.JK;25/09/19;4220;4250;4180;4220;3687.89624;84582300;70;0;4242.857143;4239.285714;4284.761905;30.93772547;4360
TLKM.JK;26/09/19;4220;4370;4200;4360;3810.243408;79324000;170;140;4242.857143;4232.142857;4277.142857;30.93772547;4310
TLKM.JK;27/09/19;4310;4350;4300;4310;3766.548096;52305800;50;0;4255.714286;4242.857143;4276.666667;54.11627693;4310
TLKM.JK;30/09/19;4270;4330;4270;4310;3766.548096;111879100;60;40;4264.285714;4245.714286;4273.333333;57.69377288;4250
TLKM.JK;01/10/19;4400;4400;4220;4250;3714.11377;60332400;180;-150;4278.571429;4248.571429;4266.666667;54.29197959;4200
TLKM.JK;02/10/19;4260;4300;4190;4200;3670.418213;51606300;110;-60;4272.857143;4248.571429;4259.047619;54.98917642;4200
TLKM.JK;03/10/19;4190;4250;4160;4200;3670.418213;56433000;90;10;4265.714286;4250.714286;4251.904762;61.33436852;4190
TLKM.JK;04/10/19;4250;4250;4180;4190;3661.679199;34082000;70;-60;4264.285714;4253.571429;4247.619048;62.9436634;4110
TLKM.JK;07/10/19;4240;4240;4090;4110;3591.766357;42996900;150;-130;4260;4251.428571;4241.428571;67.33003292;4090
TLKM.JK;08/10/19;4170;4170;4060;4090;3574.288086;74448900;110;-80;4224.285714;4240;4236.666667;71.61404491;4120
TLKM.JK;09/10/19;4090;4170;4080;4120;3600.505615;59314500;90;30;4192.857143;4228.571429;4228.095238;75.87583843;4110
TLKM.JK;10/10/19;4060;4120;4060;4110;3591.766357;34345600;60;50;4165.714286;4222.142857;4220.952381;59.12053869;4170
TLKM.JK;11/10/19;4100;4170;4100;4170;3644.200684;42198800;70;70;4145.714286;4209.285714;4214.285714;48.5994317;4190
TLKM.JK;14/10/19;4200;4210;4150;4190;3661.679199;52681800;60;-10;4141.428571;4203.571429;4214.285714;44.13183712;4170
TLKM.JK;15/10/19;4190;4190;4150;4170;3644.200684;64670200;40;-20;4140;4202.142857;4215.714286;42.03173404;4170
TLKM.JK;16/10/19;4170;4190;4140;4170;3644.200684;70555700;50;0;4137.142857;4198.571429;4213.333333;38.60668583;4170
TLKM.JK;17/10/19;4160;4180;4140;4170;3644.200684;50695300;40;10;4145.714286;4185;4208.571429;38.23486317;4190
TLKM.JK;18/10/19;4170;4190;4160;4190;3661.679199;169540200;30;20;4157.142857;4175;4204.761905;29.84084768;4200
TLKM.JK;21/10/19;4200;4250;4190;4200;3670.418213;63797000;60;0;4167.142857;4166.428571;4203.809524;26.90370837;4230
TLKM.JK;22/10/19;4200;4250;4200;4230;3696.635498;56711100;50;30;4180;4162.857143;4199.52381;12.90994449;4260
TLKM.JK;23/10/19;4210;4270;4210;4260;3722.852783;97971900;60;50;4188.571429;4165;4198.571429;21.93062655;4350
TLKM.JK;24/10/19;4300;4350;4250;4350;3801.504395;99213400;100;50;4198.571429;4169.285714;4200.952381;34.84660262;4280
TLKM.JK;25/10/19;4320;4360;4270;4280;3740.330811;67661500;90;-40;4224.285714;4180.714286;4207.142857;64.25396041;4260
TLKM.JK;28/10/19;4280;4280;4220;4260;3722.852783;30710600;60;-20;4240;4192.857143;4203.333333;62.18252702;4330
TLKM.JK;29/10/19;4230;4330;4220;4330;3784.026611;68715000;110;100;4252.857143;4205;4200.952381;54.07226206;4270
TLKM.JK;30/10/19;4290;4350;4210;4270;3731.591797;89575600;140;-20;4272.857143;4220;4201.904762;52.82495803;4110
TLKM.JK;31/10/19;4220;4240;4080;4110;3591.766357;185713300;160;-110;4282.857143;4231.428571;4202.857143;42.31401884;4080
TLKM.JK;01/11/19;4090;4150;4060;4080;3565.549072;107208500;90;-10;4265.714286;4227.142857;4198.571429;77.21337165;4150
TLKM.JK;04/11/19;4080;4160;4080;4150;3626.7229;65897700;80;70;4240;4219.285714;4192.857143;104.5625809;4200
TLKM.JK;05/11/19;4170;4200;4130;4200;3670.418213;109276000;70;30;4211.428571;4217.857143;4190.952381;96.51054717;4120
TLKM.JK;06/11/19;4180;4190;4110;4120;3600.505615;134618700;80;-60;4200;4220;4195.238095;91.6515139;4070
TLKM.JK;07/11/19;4150;4150;3990;4070;3556.810059;125291200;160;-80;4180;4216.428571;4196.666667;91.6515139;4110
TLKM.JK;08/11/19;4010;4120;3990;4110;3591.766357;70404800;130;100;4142.857143;4207.857143;4194.285714;71.11359123;4100
TLKM.JK;11/11/19;4040;4120;4040;4100;3583.027344;57079800;80;60;4120;4201.428571;4194.285714;43.96968653;4180
TLKM.JK;12/11/19;4050;4190;4050;4180;3652.939941;88251100;140;130;4118.571429;4192.142857;4190.952381;44.50789122;4150
TLKM.JK;13/11/19;4130;4170;4100;4150;3626.7229;91925700;70;20;4132.857143;4186.428571;4190.47619;46.08480795;4050
TLKM.JK;14/11/19;4110;4130;4010;4050;3539.331787;123468500;120;-60;4132.857143;4172.142857;4189.52381;46.08480795;4080
TLKM.JK;15/11/19;4080;4090;4030;4080;3565.549072;50780500;60;0;4111.428571;4155.714286;4183.809524;44.50789122;4000
TLKM.JK;18/11/19;4040;4060;3990;4000;3495.63623;104978700;70;-40;4105.714286;4142.857143;4179.52381;45.77377082;4020
TLKM.JK;19/11/19;4000;4020;3970;4020;3513.114502;113996600;50;20;4095.714286;4119.285714;4170.47619;60.23762469;4090
TLKM.JK;20/11/19;4000;4090;4000;4090;3574.288086;149185500;90;90;4082.857143;4101.428571;4161.904762;66.00865744;4020
TLKM.JK;21/11/19;4050;4090;4020;4020;3513.114502;64005900;70;-30;4081.428571;4100;4155.238095;65.68322247;4050
TLKM.JK;22/11/19;4030;4050;4000;4050;3539.331787;76569400;50;20;4058.571429;4095.714286;4143.809524;52.09880723;3950
TLKM.JK;25/11/19;4070;4070;3940;3950;3451.940674;107581200;130;-120;4044.285714;4088.571429;4129.52381;33.09438163;3860
TLKM.JK;26/11/19;3950;3960;3860;3860;3373.289063;281002600;100;-90;4030;4070.714286;4113.809524;48.30458915;3880
TLKM.JK;27/11/19;3870;3930;3800;3880;3390.767334;97511300;130;10;3998.571429;4052.142857;4094.761905;74.70577207;3820
TLKM.JK;28/11/19;3830;3900;3800;3820;3338.332764;70635000;100;-10;3981.428571;4038.571429;4073.333333;87.06866475;3930
TLKM.JK;29/11/19;3860;3950;3840;3930;3434.462891;72146900;110;70;3952.857143;4017.857143;4051.904762;103.5558281;3950
TLKM.JK;02/12/19;3960;3960;3930;3950;3451.940674;74263500;30;-10;3930;4005.714286;4043.333333;84.06346809;3920
TLKM.JK;03/12/19;3920;3940;3910;3920;3425.723633;74494000;30;0;3920;3989.285714;4037.142857;75.27726527;3990
TLKM.JK;04/12/19;3920;3990;3900;3990;3486.897217;64948300;90;70;3901.428571;3972.857143;4026.190476;49.47341759;4060
TLKM.JK;05/12/19;3990;4080;3990;4060;3548.070801;118494800;90;70;3907.142857;3968.571429;4016.190476;57.65248931;4100
TLKM.JK;06/12/19;4040;4100;4020;4100;3583.027344;50682100;80;60;3935.714286;3967.142857;4013.333333;76.78045386;4070
TLKM.JK;09/12/19;4080;4110;4050;4070;3556.810059;80864200;60;-10;3967.142857;3974.285714;4014.761905;93.40133577;4040
TLKM.JK;10/12/19;4050;4070;4010;4040;3530.592773;54824900;60;-10;4002.857143;3977.857143;4012.857143;73.41986237;4050
TLKM.JK;11/12/19;4010;4050;4000;4050;3539.331787;79749500;50;40;4018.571429;3974.285714;4010;66.69047194;3950
TLKM.JK;12/12/19;4040;4050;3950;3950;3451.940674;147627000;100;-90;4032.857143;3976.428571;4003.809524;59.92058236;3990
TLKM.JK;13/12/19;4000;4020;3960;3990;3486.897217;81937300;60;-10;4037.142857;3969.285714;3994.285714;50.89672082;3970
TLKM.JK;16/12/19;3970;4020;3960;3970;3469.419189;86479200;60;0;4037.142857;3972.142857;3991.428571;50.89672082;3980
TLKM.JK;17/12/19;3970;3990;3950;3980;3478.158203;91747200;40;10;4024.285714;3980;3986.190476;55.33448077;3990
TLKM.JK;18/12/19;3960;4000;3950;3990;3486.897217;101569300;50;30;4007.142857;3987.142857;3985.238095;45.72172559;3900
TLKM.JK;19/12/19;3970;3980;3900;3900;3408.245361;127316000;80;-70;3995.714286;3999.285714;3983.809524;36.44957378;4020
TLKM.JK;20/12/19;3900;4020;3900;4020;3513.114502;152132200;120;120;3975.714286;3997.142857;3974.761905;45.40820148;4020
TLKM.JK;23/12/19;4020;4030;3980;4020;3513.114502;58715700;50;0;3971.428571;4002.142857;3974.761905;38.04758925;4000
TLKM.JK;26/12/19;4020;4020;3980;4000;3495.63623;36935300;40;-20;3981.428571;4009.285714;3973.333333;40.59087395;3990
TLKM.JK;27/12/19;3990;4010;3980;3990;3486.897217;52812000;30;0;3982.857143;4010;3975.714286;41.11540089;3970
TLKM.JK;30/12/19;3980;4030;3970;3970;3469.419189;67738300;60;-10;3985.714286;4005;3981.904762;40.76646614;3910
TLKM.JK;02/01/20;3970;4000;3900;3910;3416.984375;52094000;100;-60;3984.285714;3995.714286;3986.190476;41.17326918;3980
TLKM.JK;03/01/20;3960;3980;3930;3980;3478.158203;70032900;50;20;3972.857143;3984.285714;3990.47619;49.56957592;3960
TLKM.JK;06/01/20;3930;3970;3930;3960;3460.679932;42908900;40;30;3984.285714;3980;3992.857143;37.7964473;3940
TLKM.JK;07/01/20;3930;3970;3920;3940;3443.20166;51837600;50;10;3975.714286;3973.571429;3993.333333;35.05098328;3900
TLKM.JK;08/01/20;3920;3950;3900;3900;3408.245361;52402600;50;-20;3964.285714;3972.857143;3994.285714;31.0145895;3960
TLKM.JK;09/01/20;3920;3970;3920;3960;3460.679932;37580300;50;40;3950;3966.428571;3990;34.64101615;3980
TLKM.JK;10/01/20;3980;3990;3950;3980;3478.158203;48099000;40;0;3945.714286;3965.714286;3985.238095;30.47247001;4030
TLKM.JK;13/01/20;4000;4030;3990;4030;3521.853516;61913800;40;30;3947.142857;3965.714286;3979.52381;31.99702367;3950
TLKM.JK;14/01/20;3980;4000;3940;3950;3451.940674;95058600;60;-30;3964.285714;3968.571429;3977.619048;39.94043184;3880
TLKM.JK;15/01/20;3960;3960;3870;3880;3390.767334;147583300;90;-80;3960;3972.142857;3973.333333;39.58114029;3850
TLKM.JK;16/01/20;3890;3890;3830;3850;3364.549805;118903100;60;-40;3948.571429;3962.142857;3965.238095;49.80915961;3810
TLKM.JK;17/01/20;3860;3870;3800;3810;3329.593506;119904100;70;-50;3935.714286;3950;3960.47619;62.41184259;3810
TLKM.JK;20/01/20;3820;3840;3800;3810;3329.593506;73599200;40;-10;3922.857143;3936.428571;3951.904762;78.25477317;3890
TLKM.JK;21/01/20;3810;3900;3810;3890;3399.506348;78014400;90;80;3901.428571;3923.571429;3944.285714;86.49249899;3860
TLKM.JK;22/01/20;3890;3890;3850;3860;3373.289063;45839800;40;-30;3888.571429;3917.857143;3940;79.25245978;3880
TLKM.JK;23/01/20;3860;3880;3830;3880;3390.767334;41077400;50;20;3864.285714;3914.285714;3933.809524;48.94116974;3920
TLKM.JK;24/01/20;3880;3930;3860;3920;3425.723633;58524000;70;40;3854.285714;3907.142857;3932.857143;33.09438163;3840
TLKM.JK;27/01/20;3920;3920;3830;3840;3355.811035;33081800;90;-80;3860;3904.285714;3928.095238;40.82482905;3830
TLKM.JK;28/01/20;3810;3840;3800;3830;3347.071777;56210000;40;20;3858.571429;3897.142857;3919.52381;41.40393356;3900
TLKM.JK;29/01/20;3840;3900;3840;3900;3408.245361;51929800;60;60;3861.428571;3892.142857;3911.428571;38.04758925;3860
TLKM.JK;30/01/20;3910;3910;3850;3860;3373.289063;60391600;60;-50;3874.285714;3887.857143;3907.142857;32.58688021;3800
TLKM.JK;31/01/20;3890;3890;3780;3800;3320.854248;120447900;110;-90;3870;3879.285714;3901.904762;32.14550254;3740
TLKM.JK;03/02/20;3800;3820;3730;3740;3268.420166;68360600;90;-60;3861.428571;3862.857143;3896.666667;41.80453382;3760
TLKM.JK;04/02/20;3810;3810;3730;3760;3285.897949;77259600;80;-50;3841.428571;3847.857143;3885.238095;60.67085281;3770
TLKM.JK;05/02/20;3760;3780;3720;3770;3294.637207;68150800;60;10;3818.571429;3839.285714;3875.714286;56.10364558;3760
TLKM.JK;06/02/20;3800;3800;3750;3760;3285.897949;56261500;50;-40;3808.571429;3833.571429;3867.619048;57.85861256;3790
TLKM.JK;07/02/20;3780;3820;3760;3790;3312.115723;53578900;60;10;3798.571429;3830;3860.952381;59.56189258;3810
TLKM.JK;10/02/20;3800;3850;3780;3810;3329.593506;86588500;70;10;3782.857143;3828.571429;3852.857143;39.46064948;3790
TLKM.JK;11/02/20;3810;3830;3780;3790;3312.115723;50248200;50;-20;3775.714286;3822.857143;3844.761905;25.07132682;3820
TLKM.JK;12/02/20;3800;3850;3780;3820;3338.332764;73840300;70;20;3774.285714;3817.857143;3833.333333;23.70453041;3730
TLKM.JK;13/02/20;3820;3830;3710;3730;3259.680908;66699800;120;-90;3785.714286;3813.571429;3827.142857;23.70453041;3640
TLKM.JK;14/02/20;3680;3730;3640;3640;3181.029297;108793300;90;-40;3781.428571;3800;3820;30.78342164;3610
TLKM.JK;17/02/20;3630;3660;3590;3610;3154.811768;94887800;70;-20;3762.857143;3785.714286;3810;62.10590034;3620
TLKM.JK;18/02/20;3590;3660;3590;3620;3163.550781;94382900;70;30;3741.428571;3770;3800.47619;84.93695141;3620
TLKM.JK;19/02/20;3620;3640;3590;3620;3163.550781;63717800;50;0;3717.142857;3750;3791.428571;92.68482179;3630
TLKM.JK;20/02/20;3620;3650;3600;3630;3172.290039;53035400;50;10;3690;3732.857143;3778.571429;88.6942313;3690
TLKM.JK;21/02/20;3650;3710;3640;3690;3224.724609;86862600;70;40;3667.142857;3720.714286;3767.619048;78.67957925;3640
TLKM.JK;24/02/20;3670;3720;3630;3640;3181.029297;72610600;90;-30;3648.571429;3717.142857;3758.571429;44.50789122;3590
TLKM.JK;25/02/20;3600;3670;3590;3590;3137.33374;73990700;80;-10;3635.714286;3708.571429;3745.238095;26.367368;3510
TLKM.JK;26/02/20;3530;3550;3450;3510;3067.420898;133449900;100;-20;3628.571429;3695.714286;3733.333333;31.32015934;3470
TLKM.JK;27/02/20;3510;3550;3420;3470;3032.4646;88389400;130;-40;3614.285714;3677.857143;3718.095238;55.03245796;3490
TLKM.JK;28/02/20;3390;3490;3340;3490;3049.942627;151751800;150;100;3592.857143;3655;3697.619048;77.18252948;3440
TLKM.JK;02/03/20;3470;3550;3440;3440;3006.24707;96802900;110;-30;3574.285714;3632.142857;3680;84.82474931;3620
TLKM.JK;03/03/20;3510;3660;3470;3620;3163.550781;114698200;190;110;3547.142857;3607.142857;3662.857143;93.93513466;3830
TLKM.JK;04/03/20;3640;3840;3630;3830;3347.071777;136081000;210;190;3537.142857;3592.857143;3657.142857;78.67957925;3830
TLKM.JK;05/03/20;3820;3880;3760;3830;3347.071777;101235000;120;10;3564.285714;3600;3660.47619;133.6484372;3750
TLKM.JK;06/03/20;3730;3790;3710;3750;3277.15918;86476000;80;20;3598.571429;3613.571429;3663.333333;167.7725217;3500
TLKM.JK;09/03/20;3560;3620;3500;3500;3058.681641;109347300;120;-60;3632.857143;3623.571429;3662.857143;171.1446061;3490
TLKM.JK;10/03/20;3480;3620;3480;3490;3049.942627;119718000;140;10;3637.142857;3615;3649.047619;166.7047576;3400
TLKM.JK;11/03/20;3470;3480;3370;3400;2971.290771;115486900;110;-70;3637.142857;3605.714286;3633.809524;166.7047576;3310
TLKM.JK;12/03/20;3300;3440;3270;3310;2892.63916;84363800;170;10;3631.428571;3589.285714;3615.238095;175.0646139;3310
TLKM.JK;13/03/20;3310;3310;3310;3310;2892.63916;0;0;0;3587.142857;3562.142857;3590.952381;213.441193;3160
TLKM.JK;16/03/20;3300;3300;3160;3160;2761.552734;115972300;140;-140;3512.857143;3538.571429;3570.952381;205.1596359;2940
TLKM.JK;17/03/20;3160;3160;2940;2940;2569.292725;150122700;220;-220;3417.142857;3507.857143;3548.095238;188.1235663;2810
TLKM.JK;18/03/20;3010;3080;2740;2810;2455.68457;150147300;340;-200;3301.428571;3467.142857;3516.190476;198.1101185;2620
TLKM.JK;19/03/20;2810;2810;2620;2620;2289.641846;138987300;190;-190;3202.857143;3420;3477.619048;248.1742859;2880
TLKM.JK;20/03/20;2660;2990;2450;2880;2516.85791;267694700;540;220;3078.571429;3357.857143;3430;294.0197596;2680
TLKM.JK;23/03/20;2880;2880;2680;2680;2342.076172;86157200;200;-200;3004.285714;3317.857143;3394.285714;263.3664837;2620
TLKM.JK;24/03/20;2700;2880;2570;2620;2289.641846;243778900;310;-80;2914.285714;3250.714286;3346.190476;248.7205355;2980
TLKM.JK;26/03/20;2550;3080;2550;2980;2604.249268;267369500;530;430;2815.714286;3164.285714;3297.619048;197.1342303;3090
TLKM.JK;27/03/20;3050;3270;3050;3090;2700.37915;200952500;220;40;2790;3103.571429;3268.571429;151.1070261;3140
TLKM.JK;30/03/20;3060;3180;2880;3140;2744.074463;134474300;300;80;2811.428571;3056.428571;3248.571429;183.1600913;3160
TLKM.JK;31/03/20;3180;3300;3120;3160;2761.552734;151302900;180;-20;2858.571429;3030.714286;3232.857143;221.2410881;3100
TLKM.JK;01/04/20;3180;3200;3040;3100;2709.11792;104550600;160;-80;2935.714286;3007.142857;3217.142857;218.3160662;3130
TLKM.JK;02/04/20;3100;3130;3020;3130;2735.335693;92893600;110;30;2967.142857;2985.714286;3200.952381;224.7008593;3200
TLKM.JK;03/04/20;3150;3220;3120;3200;2796.509033;83469200;100;50;3031.428571;2972.857143;3177.619048;190.6505155;3330
TLKM.JK;06/04/20;3280;3330;3180;3330;2910.117432;115495000;150;50;3114.285714;2965;3147.619048;69.72736021;3220
TLKM.JK;07/04/20;3390;3500;3200;3220;2813.987305;166425600;300;-170;3164.285714;2977.142857;3123.809524;81.82443459;3110
TLKM.JK;08/04/20;3220;3220;3050;3110;2717.857178;124553900;170;-110;3182.857143;2997.142857;3098.571429;76.74943772;3120
TLKM.JK;09/04/20;3110;3180;3030;3120;2726.596436;122622400;150;10;3178.571429;3018.571429;3080;80.29706749;3180
TLKM.JK;13/04/20;3140;3230;3130;3180;2779.031006;45469500;100;40;3172.857143;3054.285714;3062.380952;83.2094317;3240
TLKM.JK;14/04/20;3200;3250;3160;3240;2831.465332;79114600;90;40;3184.285714;3075.714286;3051.904762;76.78045386;3110
TLKM.JK;15/04/20;3250;3300;3090;3110;2717.857178;69832000;210;-140;3200;3115.714286;3048.571429;75.05553499;3000
TLKM.JK;16/04/20;3110;3110;3000;3000;2621.727295;109582500;110;-110;3187.142857;3150.714286;3039.047619;82.4043457;3230
TLKM.JK;17/04/20;3050;3250;3050;3230;2822.726563;127860400;200;180;3140;3152.142857;3031.428571;81.44527815;3120
TLKM.JK;20/04/20;3270;3270;3120;3120;2726.596436;77306900;150;-150;3141.428571;3162.142857;3045.238095;83.15218406;3070
TLKM.JK;21/04/20;3120;3130;3050;3070;2682.900879;43239400;80;-50;3142.857143;3160.714286;3060;82.60635281;3160
TLKM.JK;22/04/20;3050;3270;3030;3160;2761.552734;126278300;240;110;3135.714286;3154.285714;3081.428571;86.95921321;3070
TLKM.JK;23/04/20;3200;3240;3070;3070;2682.900879;117391500;170;-130;3132.857143;3158.571429;3094.761905;85.57925872;3090
TLKM.JK;24/04/20;3100;3160;3080;3090;2700.37915;84061400;80;-10;3108.571429;3154.285714;3113.333333;73.35497516;3150
TLKM.JK;27/04/20;3120;3200;3100;3150;2752.813477;85475400;100;30;3105.714286;3146.428571;3135.714286;73.67883976;3160
TLKM.JK;28/04/20;3170;3200;3140;3160;2761.552734;80212700;60;-10;3127.142857;3133.571429;3143.809524;57.94085654;3350
TLKM.JK;29/04/20;3200;3390;3100;3350;2927.595459;154902100;290;150;3117.142857;3129.285714;3147.142857;40.70801957;3500
TLKM.JK;30/04/20;3400;3540;3350;3500;3058.681641;163170100;190;100;3150;3146.428571;3157.142857;97.12534856;3320
TLKM.JK;04/05/20;3400;3400;3260;3320;2901.378174;108988600;140;-80;3211.428571;3173.571429;3173.333333;156.1440117;3320
